ID;Superkingdom;Kingdom;Subkingdom;Infrakingdom;Superphylum;Phylum;Subphylum;Infraphylum;Parvphylum;Superclass;Class;Subclass;Infraclass;Superorder;Order;Family;BHL;BOLD;EOL;GBIF;NCBI;GGBN;BHL_Percentile;BOLD_Percentile;EOL_Percentile;GBIF_Percentile;NCBI_Percentile;GGBN_Percentile;GGI score;Reference
Poduromorpha-Tullbergiidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Poduromorpha;Tullbergiidae;0;0;0;0;82;0;0;0;0;0;65;0;11;Janssens & Christiansen, 2011
Symphypleona-Arrhopalitidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Arrhopalitidae;0;0;0;0;92;0;0;0;0;0;66;0;11;Janssens & Christiansen, 2011
Symphypleona-Bourletiellidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Bourletiellidae;0;0;0;0;51;0;0;0;0;0;60;0;10;Janssens & Christiansen, 2011
Symphypleona-Collophoridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Collophoridae;0;0;0;0;0;0;0;0;0;0;0;0;0;Janssens & Christiansen, 2011
Symphypleona-Dicyrtomidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Dicyrtomidae;0;0;0;0;53;0;0;0;0;0;60;0;10;Janssens & Christiansen, 2011
Symphypleona-Katiannidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Katiannidae;0;0;0;0;92;0;0;0;0;0;66;0;11;Janssens & Christiansen, 2011
Symphypleona-Mackenziellidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Mackenziellidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Janssens & Christiansen, 2011
Symphypleona-Sminthuridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Sminthuridae;0;0;1;0;106228;0;0;0;59;0;98;0;26;Janssens & Christiansen, 2011
Symphypleona-Sminthurididae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Sminthurididae;0;0;0;0;32;0;0;0;0;0;55;0;10;Janssens & Christiansen, 2011
Symphypleona-Spinothecidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Spinothecidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Janssens & Christiansen, 2011
Symphypleona-Sturmiidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Collembola;;;;Symphypleona;Sturmiidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Janssens & Christiansen, 2011
-Anajapygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Anajapygidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Allen, 2002
-Campodeidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Campodeidae;0;0;0;0;145637;0;0;0;0;0;99;0;17;Allen, 2002
-Dinjapygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Dinjapygidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Allen, 2002
-Evalljapygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Evalljapygidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Condé & Pagés,  1991
-Heterojapygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Heterojapygidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Condé & Pagés,  1991
-Japygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Japygidae;0;0;0;0;162559;0;0;0;0;0;99;0;17;Allen, 2002
-Octostigmatidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Octostigmatidae;0;0;0;0;15;0;0;0;0;0;47;0;8;Allen, 2002
-Parajapygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Parajapygidae;0;0;0;0;31;0;0;0;0;0;55;0;10;Allen, 2002
-Procampodeidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Procampodeidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Allen, 2002
-Projapygidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Diplura;;;;;Projapygidae;0;0;0;0;0;0;0;0;0;0;0;0;0;Allen, 2002
Archaeognatha-Machilidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Archaeognatha;;;Archaeognatha;Machilidae;0;0;2;0;187956;0;0;0;71;0;99;0;29;ITIS, 2013
Archaeognatha-Meinertellidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Archaeognatha;;;Archaeognatha;Meinertellidae;0;0;0;0;251981;0;0;0;0;0;99;0;17;ITIS, 2013
Zygentoma-Lepidotrichidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Dicondylia;;;Zygentoma;Lepidotrichidae;0;0;0;0;258733;0;0;0;0;0;99;0;17;ITIS, 2013
Zygentoma-Lepismatidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Dicondylia;;;Zygentoma;Lepismatidae;0;0;3;0;452776;0;0;0;76;0;100;0;30;ITIS, 2013
Zygentoma-Maindronidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Dicondylia;;;Zygentoma;Maindronidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Zygentoma-Nicoletiidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Dicondylia;;;Zygentoma;Nicoletiidae;0;0;0;0;319915;0;0;0;0;0;100;0;17;ITIS, 2013
Coleoptera-Acanthocnemidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Acanthocnemidae;0;0;0;0;4;0;0;0;0;0;34;0;6;ITIS, 2013
Coleoptera-Aderidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Aderidae;0;0;0;0;55;0;0;0;0;0;61;0;11;ITIS, 2013
Coleoptera-Agapythidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Agapythidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Agyrtidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Agyrtidae;0;0;0;0;18;0;0;0;0;0;49;0;9;ITIS, 2013
Coleoptera-Alexiidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Alexiidae;0;0;0;0;27;0;0;0;0;0;53;0;9;ITIS, 2013
Coleoptera-Amphizoidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Amphizoidae;0;0;0;0;26;0;0;0;0;0;53;0;9;ITIS, 2013
Coleoptera-Anobiidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Anobiidae;0;0;5;0;293;0;0;0;81;0;77;0;27;ITIS, 2013
Coleoptera-Anthicidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Anthicidae;0;0;2;0;177;0;0;0;71;0;72;0;24;ITIS, 2013
Coleoptera-Apionidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Apionidae;0;0;5;0;1115;0;0;0;81;0;86;0;28;ITIS, 2013
Coleoptera-Archeocrypticidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Archeocrypticidae;0;0;0;0;3;0;0;0;0;0;32;0;6;ITIS, 2013
Coleoptera-Artematopodidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Artematopodidae;0;0;0;0;32;0;0;0;0;0;55;0;10;ITIS, 2013
Coleoptera-Aspidytidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Aspidytidae;0;0;0;0;107;0;0;0;0;0;68;0;12;ITIS, 2013
Coleoptera-Attalomimidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Attalomimidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Attelabidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Attelabidae;0;0;2;0;336;0;0;0;71;0;78;0;25;ITIS, 2013
Coleoptera-Belidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Belidae;0;0;0;0;45;0;0;0;0;0;59;0;10;ITIS, 2013
Coleoptera-Belohinidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Belohinidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Biphyllidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Biphyllidae;0;0;0;0;47;0;0;0;0;0;59;0;10;ITIS, 2013
Coleoptera-Boganiidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Boganiidae;0;0;0;0;2;0;0;0;0;0;30;0;5;ITIS, 2013
Coleoptera-Boridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Boridae;0;0;0;0;12;0;0;0;0;0;44;0;8;ITIS, 2013
Coleoptera-Bostrichidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Bostrichidae;0;0;4;0;135;0;0;0;79;0;70;0;25;ITIS, 2013
Coleoptera-Bothrideridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Bothrideridae;0;0;1;0;42271;0;0;0;59;0;96;0;26;ITIS, 2013
Coleoptera-Brachypsectridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Brachypsectridae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Brachypteridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Brachypteridae;0;0;0;0;104;0;0;0;0;0;67;0;12;ITIS, 2013
Coleoptera-Brentidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Brentidae;0;0;4;0;1115;0;0;0;79;0;86;0;28;ITIS, 2013
Coleoptera-Buprestidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Buprestidae;0;0;12;0;15443;0;0;0;89;0;94;0;31;ITIS, 2013
Coleoptera-Byrrhidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Byrrhidae;0;0;0;0;189;0;0;0;0;0;73;0;13;ITIS, 2013
Coleoptera-Byturidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Byturidae;0;0;1;0;65;0;0;0;59;0;62;0;21;ITIS, 2013
Coleoptera-Callirhipidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Callirhipidae;0;0;0;0;19;0;0;0;0;0;49;0;9;ITIS, 2013
Coleoptera-Cantharidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cantharidae;0;0;6;0;962;0;0;0;83;0;85;0;28;ITIS, 2013
Coleoptera-Carabidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Carabidae;0;0;201;0;152949;0;0;0;100;0;99;0;33;ITIS, 2013
Coleoptera-Caridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Caridae;0;0;0;0;12;0;0;0;0;0;44;0;8;ITIS, 2013
Coleoptera-Cavognathidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cavognathidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Cerambycidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cerambycidae;0;0;151;0;23426;0;0;0;99;0;94;0;33;ITIS, 2013
Coleoptera-Cerophytidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cerophytidae;0;0;0;0;7;0;0;0;0;0;39;0;7;ITIS, 2013
Coleoptera-Cerylonidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cerylonidae;0;0;1;0;93;0;0;0;59;0;66;0;21;ITIS, 2013
Coleoptera-Chaetosomatidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Chaetosomatidae;0;0;0;0;6;0;0;0;0;0;38;0;7;ITIS, 2013
Coleoptera-Chalcodryidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Chalcodryidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Chelonariidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Chelonariidae;0;0;0;0;23;0;0;0;0;0;51;0;9;ITIS, 2013
Coleoptera-Chrysomelidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Chrysomelidae;0;0;155;0;90752;0;0;0;99;0;97;0;33;ITIS, 2013
Coleoptera-Ciidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Ciidae;0;0;2;0;393;0;0;0;71;0;79;0;25;ITIS, 2013
Coleoptera-Clambidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Clambidae;0;0;0;0;60;0;0;0;0;0;62;0;11;ITIS, 2013
Coleoptera-Cleridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cleridae;0;0;3;0;635;0;0;0;76;0;83;0;27;ITIS, 2013
Coleoptera-Cneoglossidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cneoglossidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Coccinellidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Coccinellidae;0;0;38;0;3764;0;0;0;95;0;91;0;31;ITIS, 2013
Coleoptera-Corylophidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Corylophidae;0;0;0;0;371;0;0;0;0;0;79;0;14;ITIS, 2013
Coleoptera-Crowsoniellidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Crowsoniellidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Cryptolaryngidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cryptolaryngidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Cryptophagidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cryptophagidae;0;0;0;0;331;0;0;0;0;0;78;0;13;ITIS, 2013
Coleoptera-Cucujidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cucujidae;0;0;5;0;56;0;0;0;81;0;61;0;24;ITIS, 2013
Coleoptera-Cupedidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Cupedidae;0;0;0;0;18793;0;0;0;0;0;94;0;16;ITIS, 2013
Coleoptera-Curculionidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Curculionidae;0;0;77;0;173388;0;0;0;98;0;99;0;33;ITIS, 2013
Coleoptera-Dascillidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Dascillidae;0;0;1;0;44;0;0;0;59;0;59;0;20;ITIS, 2013
Coleoptera-Decliniidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Decliniidae;0;0;0;0;3;0;0;0;0;0;32;0;6;ITIS, 2013
Coleoptera-Dermestidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Dermestidae;0;0;13;0;602;0;0;0;90;0;82;0;29;ITIS, 2013
Coleoptera-Derodontidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Derodontidae;0;0;0;0;1186;0;0;0;0;0;86;0;15;ITIS, 2013
Coleoptera-Diphyllostomatidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Diphyllostomatidae;0;0;0;0;2;0;0;0;0;0;30;0;5;ITIS, 2013
Coleoptera-Discolomatidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Discolomatidae;0;0;0;0;19;0;0;0;0;0;49;0;9;ITIS, 2013
Coleoptera-Drilidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Drilidae;0;0;0;0;65;0;0;0;0;0;62;0;11;ITIS, 2013
Coleoptera-Dryopidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Dryopidae;0;0;1;0;61;0;0;0;59;0;62;0;20;ITIS, 2013
Coleoptera-Dytiscidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Dytiscidae;0;0;42;0;19762;0;0;0;96;0;94;0;32;ITIS, 2013
Coleoptera-Eccoptarthridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Eccoptarthridae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Elateridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Elateridae;0;0;24;0;3104;0;0;0;93;0;91;0;31;ITIS, 2013
Coleoptera-Elmidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Elmidae;0;0;4;0;805;0;0;0;79;0;84;0;28;ITIS, 2013
Coleoptera-Endomychidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Endomychidae;0;0;5;0;713;0;0;0;81;0;84;0;28;ITIS, 2013
Coleoptera-Eobelidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Eobelidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Epimetopidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Epimetopidae;0;0;0;0;13;0;0;0;0;0;45;0;8;ITIS, 2013
Coleoptera-Erirhinidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Erirhinidae;0;0;6;0;252;0;0;0;83;0;76;0;27;ITIS, 2013
Coleoptera-Erotylidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Erotylidae;0;0;2;0;245;0;0;0;71;0;75;0;25;ITIS, 2013
Coleoptera-Eucinetidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Eucinetidae;0;0;0;0;29;0;0;0;0;0;54;0;9;ITIS, 2013
Coleoptera-Eucnemidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Eucnemidae;0;0;5;0;372;0;0;0;81;0;79;0;27;ITIS, 2013
Coleoptera-Eulichadidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Eulichadidae;0;0;0;0;9;0;0;0;0;0;42;0;7;ITIS, 2013
Coleoptera-Georyssidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Georyssidae;0;0;0;0;0;0;0;0;0;0;0;0;0;ITIS, 2013
Coleoptera-Geotrupidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Geotrupidae;0;0;5;0;390;0;0;0;81;0;79;0;27;ITIS, 2013
Coleoptera-Glaphyridae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Glaphyridae;0;0;0;0;37;0;0;0;0;0;57;0;10;ITIS, 2013
Coleoptera-Glaresidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Glaresidae;0;0;0;0;8;0;0;0;0;0;40;0;7;ITIS, 2013
Coleoptera-Gyrinidae;Eukaryota;Animalia;Bilateria;Protostomia;Ecdysozoa;Arthropoda;Hexapoda;;;;Insecta;Pterygota;Neoptera;Holometabola;Coleoptera;Gyrinidae;0;0;5;0;91292;0;0;0;81;0;97;0;30;ITIS, 2013
